category,estimate,ci_lb,ci_ub,p_value,sigma2_between,sigma2_within,k,n_studies
Pro-dopaminergic agents,-0.6634254797397706,-0.9974734777613343,-0.3293774817182069,9.920644030748436e-5,0.005688601608308781,0.005688601637295657,14,5
