category,estimate,ci_lb,ci_ub,p_value,sigma2_between,sigma2_within,k,n_studies
Valproic acid,-0.5976979082183694,-1.2100080599006615,0.014612243463922758,0.055723583883483876,0.23731979679266643,0.23731979702126507,9,7
