category,estimate,ci_lb,ci_ub,p_value,sigma2_between,sigma2_within,k,n_studies
Anxiolytics,-0.2898551299578035,-1.1106019196257457,0.5308916597101386,0.4055974365985493,0.18957015086387707,0.18957015086387707,6,6
