category,estimate,ci_lb,ci_ub,p_value,sigma2_between,sigma2_within,k,n_studies
NMDA antagonists,-2.1056559275468554,-3.3943714471221513,-0.8169404079715594,0.0013627762226142044,3.064765015122775,1.1216670051403849e-9,20,8
