category,estimate,ci_lb,ci_ub,p_value,sigma2_between,sigma2_within,k,n_studies
Anxiolytics,-0.2898551299696932,-1.1106019195698709,0.5308916596304843,0.4055974365446552,0.18957015068657274,0.1895701507092205,6,6
