category,estimate,ci_lb,ci_ub,p_value,sigma2_between,sigma2_within,k,n_studies
Valproic acid,-0.597697908222316,-1.359923544844683,0.1645277284000508,0.10344645537182233,0.2373197969384443,0.23731979690471675,9,7
