category,estimate,ci_lb,ci_ub,p_value,sigma2_between,sigma2_within,k,n_studies
Anxiolytics,-0.11252279916735788,-0.8426241110920847,0.617578512757369,0.6907531939672718,0.07113885219834791,0.07113885219834791,5,5
