category,estimate,ci_lb,ci_ub,p_value,sigma2_between,sigma2_within,k,n_studies
NMDA antagonists,-2.1056559275226965,-3.6576190348820834,-0.5536928201633093,0.014894217389628829,3.064765014774766,1.1215878279261874e-9,20,8
