category,estimate,ci_lb,ci_ub,p_value,sigma2_between,sigma2_within,k,n_studies
NMDA antagonists,-2.108491113996869,-5.501926439657748,1.2849442116640093,0.14241796138346394,2.086790913355358,2.086792550326921,6,4
