category,estimate,ci_lb,ci_ub,p_value,sigma2_between,sigma2_within,k,n_studies
Anxiolytics,-0.2674528641810872,-0.6527008542589998,0.11779512589682539,0.1402847565065581,6.348321721027332e-9,1.0867357120809832e-9,14,7
