category,left_out,estimate,ci_lb,ci_ub,p_value,sigma2_between,sigma2_within,k,n_studies
NMDA antagonists,Riehl_2011,0.5335824224212751,-0.18418427758098965,1.2513491224235398,0.11878213052012966,0.3144624654732513,0.27171863504792837,29,7
NMDA antagonists,Benvenutti_2021,0.3509772851332798,-0.6325171838825232,1.3344717541490827,0.4161164223169198,0.877481741577581,0.20751349083162265,30,7
NMDA antagonists,Mccutcheon_2016,0.30740008143114045,-0.6745271163144648,1.2893272791767458,0.472711119294977,0.8947210562734391,0.2074405606258313,32,7
NMDA antagonists,Perdikaris_2022,0.18601271689221704,-0.7982291491420579,1.170254582926492,0.6600581177413768,0.9865206671210287,1.668184043421309e-9,31,7
NMDA antagonists,Perdikaris_2023_A,0.11719216966718553,-0.7917554663406633,1.0261398056750344,0.763078674624599,0.6822870196931489,0.23595771249725023,31,7
NMDA antagonists,Perdikaris_2023_B,0.07913533982911361,-0.7417453302962133,0.9000160099544404,0.8213641374737268,0.5462952134936373,0.21396022607493712,31,7
NMDA antagonists,Sison_2011,0.28911944323653793,-0.7683775437543902,1.3466164302274661,0.5283906714917455,0.9194565671207483,0.33689895955480254,15,7
NMDA antagonists,Kyzar_2012,0.3782074966335662,-0.5811736637544489,1.3375886570215811,0.3719864000326491,0.8287226785049548,0.206017206047837,32,7
