category,estimate,ci_lb,ci_ub,p_value,sigma2_between,sigma2_within,k,n_studies
NMDA antagonists,0.27616678216590385,-0.5692900422513613,1.121623606583169,0.4651520472039714,0.7656140711857411,0.20154294750090454,33,8
