category,estimate,ci_lb,ci_ub,p_value,sigma2_between,sigma2_within,k,n_studies
NMDA antagonists,-2.108491113996869,-4.19894262229245,-0.018039605701288153,0.04805547362580302,2.086790913355358,2.086792550326921,6,4
