category,estimate,ci_lb,ci_ub,p_value,sigma2_between,sigma2_within,k,n_studies
Anxiolytics,-0.2674528641810872,-0.5899592607276456,0.055053532365471114,0.10407994124485331,6.348321721027332e-9,1.0867357120809832e-9,14,7
