category,estimate,ci_lb,ci_ub,p_value,sigma2_between,sigma2_within,k,n_studies
Pro-dopaminergic agents,-0.10728266065873573,-0.5459493485283387,0.33138402721086724,0.5571596801931553,0.05635003824329785,2.5638211548421386e-9,18,6
