category,estimate,ci_lb,ci_ub,p_value,sigma2_between,sigma2_within,k,n_studies
NMDA antagonists,0.27616678216767143,-0.5692900422521532,1.121623606587496,0.4651520472025249,0.7656140713937567,0.20154294750332868,33,8
